SITE,SITE_CODE,LATITUDE,LONGITUDE,COUNTRY,PROVINCE_DISTRICT,RFZ,BIOME,CONTEXT,TECHNIQUE,MATERIAL,SPECIES,LAB_ID,DATE,UNCERTAINTY,ARCH_PERIOD,ARCH_SUBPERIOD,SAMPLE_CONTEXT,SITE_TYPE,DELTA_13,REFCODE,NOTES
KwaGandaganda,KWG,-29.679,30.836,South Africa,Kwazulu-Natal,S,Savanna Biome,Sq. 22,conventional 14C,charcoal,,Wits-1919,"1245","60",Iron Age,Early Iron Age ,,settlement,,whitelaw1994ksp,Ndondonwane facies
KwaGandaganda,KWG,-29.679,30.836,South Africa,Kwazulu-Natal,S,Savanna Biome,Sq. 22,conventional 14C,charcoal,,Wits-1937,"1260","60",Iron Age,Early Iron Age ,,settlement,,whitelaw1994ksp,Ndondonwane facies
Emberton Way,EMW,-29.703,31.101,South Africa,Kwazulu-Natal,S,Indian Ocean Coastal Belt,"Layer 3, Beach Sand",conventional 14C,charcoal,,Pta-2881,"1270","60",Iron Age,,,midden,,horwitz1991smi,Ndondonwane facies
Wosi,WOS,-28.907,31.031,South Africa,Kwazulu-Natal,S,Savanna Biome,"Grid II, Layer 2",conventional 14C,charcoal,,Pta-4095,"1270","60",Iron Age,Early Iron Age ,,midden,,vanschalkwyk1994mcp,Ndondonwane facies
Nanda,NND,-29.668,30.856,South Africa,Kwazulu-Natal,S,Savanna Biome,Pit 2 (45 cm),conventional 14C,charcoal,,Wits-1917,"1275","60",Iron Age,Early Iron Age ,,,,whitelaw1993csp,Msuluzi facies
KwaGandaganda,KWG,-29.679,30.836,South Africa,Kwazulu-Natal,S,Savanna Biome,Sq. 25,conventional 14C,charcoal,,Wits-1938,"1315","60",Iron Age,Early Iron Age ,,settlement,,whitelaw1994ksp,Msuluzi facies
Mpame,MPM,-32.075,29.062,South Africa,Kwazulu-Natal,S,Indian Ocean Coastal Belt,,conventional 14C,,,Pta-2019,"1340","60",Iron Age,Early Iron Age ,,,,cronin1982rde,Msuluzi facies
Mqanduli,MQD,-31.809,28.76,South Africa,Kwazulu-Natal,S,Savanna Biome,TP1,conventional 14C,,,Pta-4900,"1340","60",Iron Age,Early Iron Age ,,,,"vogel1999sdr; huffman2007h",Msuluzi facies
KwaGandaganda,KWG,-29.679,30.836,South Africa,Kwazulu-Natal,S,Savanna Biome,Sq. 25,conventional 14C,charcoal,,Wits-1918,"1395","60",Iron Age,Early Iron Age ,,settlement,,whitelaw1994ksp,Msuluzi facies
Wosi,WOS,-28.907,31.031,South Africa,Kwazulu-Natal,S,Savanna Biome,"Grid II, Layer 4",conventional 14C,charcoal,,Pta-4104,"1430","60",Iron Age,Early Iron Age ,,midden,,vanschalkwyk1994mcp,Msuluzi facies
Enkwazini,ENK,-28.182,32.511,South Africa,Kwazulu-Natal,S,Indian Ocean Coastal Belt,Layer 2 Spit 6,conventional 14C,charcoal,,Pta-1977,"1540","60",Iron Age,Early Iron Age ,,settlement,,hall1980ezc,Mzonjani facies
Belleview,BLV,-29.999,29.058,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 2,conventional 14C,charcoal,,Pta-291,"1590","60",LSA,,,rock shelter,,carter1974dia,
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,"Spit B, Level 3",conventional 14C,charcoal,,Pta-821,"1770","60",LSA,Ceramic LSA,,rock shelter,,vogel1986prd,Stratigraphy disturbed because contains cultigens
Collingham Shelter,CHS,-29.46,29.796,South Africa,Kwazulu-Natal,S,Grassland Biome,BSV1,conventional 14C,charcoal,,Pta-5265,"1810","60",LSA,Ceramic LSA,,rock shelter,,mazel1992cse,
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,"Spit l, below Level 3",conventional 14C,plant remains,Sclerocarya birrea (marula),Pta-4040,"1960","60",LSA,,,rock shelter,,vogel1986prd,
iNkolimahashi Shelter,INS,-28.794,30.181,South Africa,Kwazulu-Natal,S,Savanna Biome,Layer 6,conventional 14C,charcoal,,Pta-7384,"1990","60",LSA,Final LSA,,rock shelter,,mazel1999ise,
Shixini 3013,SHX,-32.286,28.551,South Africa,Kwazulu-Natal,S,Savanna Biome,,conventional 14C,marine shell,,Beta-11112,"2020","60",Iron Age,,,,,parkington1987prr,
Likoaeng,LIK,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,"Phase C, Layer VII/IX",conventional 14C,charcoal,,Pta-7876,"2020","60",LSA,Final LSA,,open site,,mitchell2011brh,
Belleview,BLV,-29.999,29.058,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 3 Spit 4,conventional 14C,charcoal,,Pta-292,"2330","60",LSA,,,rock shelter,,carter1974dia,
Likoaeng,LIK,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,"Phase B, Layer XI",conventional 14C,charcoal,,Pta-7101,"2390","60",LSA,Final LSA,,open site,,mitchell2011brh,
Nkupe Shelter,NKP,-28.147,29.937,South Africa,Kwazulu-Natal,S,Grassland Biome,"3; WA 1H, S13",conventional 14C,charcoal,,Pta-3443,"2480","60",LSA,Final LSA,,rock shelter,,mazel1988nsr,
Mhlwazini Cave,MWZ,-29.048,29.39,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 6 SOBS,conventional 14C,charcoal,,Pta-5045,"2570","60",LSA,,,rock shelter,,mazel1990meh,
Mzinyashana Shelter,MZY,-28.317,30.467,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 7,conventional 14C,,,Pta-6700,"2630","60",LSA,Final LSA,,rock shelter,,mazel1997mse,
KwaThwaleyakhe,KWT,-28.914,30.444,South Africa,Kwazulu-Natal,S,Savanna Biome,"BS1, Layer 4",conventional 14C,charcoal,,Pta-5349,"2640","60",LSA,,,rock shelter,,mazel1993kse,
Likoaeng,LIK,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,"Phase B, Layer XIII",conventional 14C,charcoal,,Pta-7093,"2650","60",LSA,Final LSA,,open site,,mitchell2011brh,
Liphofung,LIP,-28.753,28.496,Lesotho,Butha-Buthe District,S,Grassland Biome,�,conventional 14C,bone,,Pta-6106,"2700","60",LSA,,,rock shelter,,kaplan2012alh,stratigraphy disturbed at site
Diamond Shelter,DMS,-28.492,28.948,South Africa,Kwazulu-Natal,S,Grassland Biome,"Layer 1, CBS",conventional 14C,charcoal,,Pta-2977,"2810","60",LSA,,,rock shelter,,mazel1984dcs,
Umhlatuzana,UMH,-29.8,30.75,South Africa,Kwazulu-Natal,S,Savanna Biome,"Layer 2, FBSA",conventional 14C,charcoal,,Pta-4215,"2840","60",LSA,,,rock shelter,,kaplan1990uss,
Mzinyashana Shelter,MZY,-28.317,30.467,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 7,conventional 14C,,,Pta-6708,"2840","60",LSA,Final LSA,,rock shelter,,mazel1997mse,
Diamond Shelter,DMS,-28.492,28.948,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 2,conventional 14C,charcoal,,Pta-2974,"3020","60",LSA,,,rock shelter,,mazel1984dcs,
Nkupe Shelter,NKP,-28.147,29.937,South Africa,Kwazulu-Natal,S,Grassland Biome,"3; WA 1B, R10",conventional 14C,charcoal,,Pta-3269,"3190","60",LSA,Final LSA,,rock shelter,,mazel1988nsr,
KwaThwaleyakhe,KWT,-28.914,30.444,South Africa,Kwazulu-Natal,S,Savanna Biome,Layer 6,conventional 14C,charcoal,,Pta-5360,"3200","60",LSA,,,rock shelter,,mazel1993kse,
Belleview,BLV,-29.999,29.058,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 5 Spit 17,conventional 14C,charcoal,,Pta-293,"3280","60",LSA,,,rock shelter,,carter1974dia,
KwaThwaleyakhe,KWT,-28.914,30.444,South Africa,Kwazulu-Natal,S,Savanna Biome,Layer 8,conventional 14C,charcoal,,Pta-5351,"3810","60",LSA,,,rock shelter,,mazel1993kse,
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,"Spit D, Level 6",conventional 14C,charcoal,,Pta-823,"3870","60",LSA,Wilton,,rock shelter,,vogel1986prd,Stratigraphy disturbed because contains cultigens
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,"Spit D, Level 6",conventional 14C,plant remains,Sclerocarya birrea (marula),Pta-1061,"4000","60",LSA,,,rock shelter,,vogel1986prd,
Mzinyashana Shelter,MZY,-28.317,30.467,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 10,conventional 14C,,,Pta-6540 ,"4010","60",LSA,Wilton,,rock shelter,,mazel1997mse,
Gehle Shelter,GEH,-29.13,29.906,South Africa,Kwazulu-Natal,S,Grassland Biome,"3",conventional 14C,,,Pta-3245 ,"4330","60",LSA,Wilton,,rock shelter,,mazel1984gsr,
Diamond Shelter,DMS,-28.492,28.948,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 3,conventional 14C,charcoal,,Pta-3246,"4900","60",LSA,Wilton,,rock shelter,,mazel1984dcs,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,,conventional 14C,,,Q-3174 ,"6870","60",LSA,Wilton,,rock shelter,,mitchell1996qlh,
Barnes Shelter,BNS,-29.319,29.567,South Africa,Kwazulu-Natal,S,Grassland Biome,Crust above painting,AMS,other,,OZD-446,"1060","65",LSA,,,rock art,,mazel2003dpu,Crust above painting
White Elephant,WET,-29.323,29.567,South Africa,Kwazulu-Natal,S,Grassland Biome,Crust above painting,AMS,other,,OZD-452,"1930","65",LSA,,,rock art,,mazel2003dpu,Crust above painting
Shixini 3013,SHX,-32.286,28.551,South Africa,Kwazulu-Natal,S,Savanna Biome,,conventional 14C,charcoal,,Beta-11111,"200","70",Iron Age,,,,,parkington1987prr,
Mhlopeni,MHP,-29.011,30.412,South Africa,Kwazulu-Natal,S,Savanna Biome,,conventional 14C,charcoal,,Pta-5480,"290","70",Iron Age,Early Iron Age ,,,,maggs1995scm,Moor Park facies
Mhlanga Lagoon,MHL,-29.703,31.101,South Africa,Kwazulu-Natal,S,Indian Ocean Coastal Belt,90-100 cm,conventional 14C,charcoal,,Pta-3268,"1080","70",Iron Age,,,,,horwitz1991smi,Msuluzi/Ndondondwane/Ntshekane facies
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,"Spit C, Levels 4 + 5",conventional 14C,plant remains,Pennisetum heads,Pta-1951,"1100","70",LSA,,,rock shelter,,vogel1986prd,"In pit, later than Level 1"
Lujojozi 3027,LJJ,-32.2,28.75,South Africa,Eastern Cape,S,Savanna Biome,,conventional 14C,charcoal,,Beta-11113,"1240","70",Iron Age,,,settlement,,feely2011des,
Likoaeng,LIK,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,"Phase C, Layer V",conventional 14C,charcoal,,Pta-9048,"2000","70",LSA,Final LSA,,open site,,mitchell2011brh,
Highmoor 1,HM1,-29.33,29.603,South Africa,Kwazulu-Natal,S,Grassland Biome,crust below painting,AMS,other,,OZD-450,"2310","70",LSA,,,rock art,,mazel2003dpu,crust below painting
Main Caves North,MCN,-29.313,29.567,South Africa,Kwazulu-Natal,S,Grassland Biome,Accretion under painting,AMS,other,,OZD-449,"2360","70",LSA,,,rock art,,mazel2003dpu,Accretion under painting
Likoaeng North,LKN,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,Unit 3,conventional 14C,bone,Taurotragus oryx,Pta-9067,"2640","70",LSA,,,rock shelter,,mitchell2018u,
Nyonyane,NYO,-27.3,31.9,Swaziland,Hhohho District,S,Grassland Biome,I,conventional 14C,charcoal,,TX-5632,"3270","70",LSA,,,rock shelter,,barham1989rdn,
Nkupe Shelter,NKP,-28.147,29.937,South Africa,Kwazulu-Natal,S,Grassland Biome,"5; WA 2B R11",conventional 14C,charcoal,,Pta-3275 ,"3950","70",LSA,Wilton,,rock shelter,,mazel1988nsr,
Mgede Shelter,MGD,-28.17,29.687,South Africa,Kwazulu-Natal,S,Grassland Biome,"3",conventional 14C,charcoal,,Pta-3505 ,"4390","70",LSA,Wilton,,rock shelter,,mazel1986msh,
Liphofung,LIP,-28.753,28.496,Lesotho,Butha-Buthe District,S,Grassland Biome,Layer 4,conventional 14C,bone,,Pta-6109,"4390","70",LSA,,,rock shelter,,kaplan2012alh,stratigraphy disturbed at site
Nkupe Shelter,NKP,-28.147,29.937,South Africa,Kwazulu-Natal,S,Grassland Biome,"7; WA 3B, R10",conventional 14C,charcoal,,Pta-3276 ,"4590","70",LSA,Wilton,,rock shelter,,mazel1988nsr,
Gehle Shelter,GEH,-29.13,29.906,South Africa,Kwazulu-Natal,S,Grassland Biome,"2",conventional 14C,,,Pta-3585,"5690","70",LSA,Wilton,,rock shelter,,mazel1984gsr,
Nkupe Shelter,NKP,-28.147,29.937,South Africa,Kwazulu-Natal,S,Grassland Biome,"9; GA 2B, R10",conventional 14C,charcoal,,Pta-3460 ,"5760","70",LSA,Wilton,,rock shelter,,mazel1988nsr,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,GWA,conventional 14C,,,Pta-6154,"5950","70",LSA,Wilton,,rock shelter,,mitchell1996qlh,
Mgede Shelter,MGD,-28.17,29.687,South Africa,Kwazulu-Natal,S,Grassland Biome,"4",conventional 14C,charcoal,,Pta-3508,"6550","70",LSA,Wilton,,rock shelter,,mazel1986msh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,ALP,conventional 14C,,,Pta-6083 ,"7010","70",LSA,Oakhurst,,rock shelter,,mitchell1996qlh,
Main Caves North,MCN,-29.313,29.567,South Africa,Kwazulu-Natal,S,Grassland Biome,Accretion under painting,AMS,other,,OZD-448,"2760","75",LSA,,,rock art,,mazel2003dpu,Accretion under painting
Highmoor 1,HM1,-29.33,29.603,South Africa,Kwazulu-Natal,S,Grassland Biome,crust below painting,AMS,other,,OZD-451,"2770","75",LSA,,,rock art,,mazel2003dpu,crust below painting
Likoaeng,LIK,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,"Phase D, Layer I",conventional 14C,charcoal,,Pta-7877,"1310","80",LSA,Ceramic LSA,,open site,,mitchell2011brh,
Likoaeng,LIK,-29.736,28.763,Lesotho,Thaba-Tseka,S,Grassland Biome,"Phase C, Layer V",conventional 14C,charcoal,,Pta-7870,"2100","80",LSA,Final LSA,,open site,,mitchell2011brh,
Main Caves North,MCN,-29.313,29.567,South Africa,Kwazulu-Natal,S,Grassland Biome,Crust below painting,AMS,other,,OZD-447,"2900","80",LSA,,,rock art,,mazel2003dpu,Crust below painting
Nkupe Shelter,NKP,-28.147,29.937,South Africa,Kwazulu-Natal,S,Grassland Biome,"10; GA 2B, R10",conventional 14C,charcoal,,Pta-3455,"6650","80",LSA,Wilton,,rock shelter,,mazel1988nsr,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,ALP,conventional 14C,,,Pta-6280 ,"7090","80",LSA,Oakhurst,,rock shelter,,mitchell1996qlh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,ALP,conventional 14C,,,Pta-6278 ,"7150","80",LSA,Oakhurst,,rock shelter,,mitchell1996qlh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,ALP,conventional 14C,,,Pta-6072 ,"7210","80",LSA,Oakhurst,,rock shelter,,mitchell1996qlh,
Esikolweni,ESK,-29.047,29.357,South Africa,Kwazulu-Natal,S,Grassland Biome,plant fibres in painting,AMS,plant remains,,OZB-127U,"330","90",LSA,,,rock art,,mazel1997ard,
Umhlatuzana,UMH,-29.8,30.75,South Africa,Kwazulu-Natal,S,Savanna Biome,OBSA,conventional 14C,charcoal,,Pta-4307,"9180","90",LSA,Robberg,,rock shelter,,kaplan1990uss,
Nyonyane,NYO,-27.3,31.9,Swaziland,Hhohho District,S,Grassland Biome,II 31-34 cm,conventional 14C,charcoal,,TX-5635,"9310","90",LSA,,,rock shelter,,barham1989rdn,
Umhlatuzana,UMH,-29.8,30.75,South Africa,Kwazulu-Natal,S,Savanna Biome,RBS V,conventional 14C,charcoal,,Pta-4631,"9870","90",LSA,Robberg,,rock shelter,,kaplan1990uss,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,OS,AMS,charcoal,,OxA-32917,"20100","90",LSA,ELSA,,rock shelter,,pargeter2017ssi,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,MOS,AMS,charcoal,,OxA-32919,"20290","90",LSA,ELSA,hearth,rock shelter,,pargeter2017ssi,
Border Cave,BC,-27.017,31.983,South Africa,Kwazulu-Natal,S,Savanna Biome,First white ash,AMS,charcoal,,OxA-23173,"20420","90",LSA,ELSA,,rock shelter,,villa2012bbl,
Hololo Crossing,HLC,-28.734,28.476,Lesotho,Butha-Buthe District,S,Grassland Biome,Spit 6,conventional 14C,,,Pta-5412,"330","100",,,,rock shelter,,mitchell1994rha,
Lujojozi 3027,LJJ,-32.2,28.75,South Africa,Eastern Cape,S,Savanna Biome,,conventional 14C,charcoal,,Beta-11114,"1480","100",Iron Age,,,settlement,,feely2011des,
iNkolimahashi Shelter,INS,-28.794,30.181,South Africa,Kwazulu-Natal,S,Savanna Biome,Layer 8,conventional 14C,charcoal,,Pta-7234,"3130","100",LSA,Final LSA,,rock shelter,,mazel1999ise,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,CLBRF,conventional 14C,,,Pta-6058,"12470","100",LSA,Robberg,,rock shelter,,mitchell1996qlh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,BAS,conventional 14C,,,Pta-6077,"20200","100",LSA,Robberg,,rock shelter,,mitchell1996qlh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,BAS,AMS,charcoal,,OxA-32920,"20270","100",LSA,Robberg,,rock shelter,,pargeter2017ssi,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,MOS ,AMS,charcoal,,OxA-32918,"20460","100",LSA,ELSA,hearth,rock shelter,,pargeter2017ssi,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,BAS,AMS,charcoal,,OxA-32921,"20600","100",LSA,Robberg,,rock shelter,,pargeter2017ssi,
Strathalan B,SAB,-30.983,28.383,South Africa,Eastern Cape,S,Grassland Biome,BPL,conventional 14C,plant remains,,Pta-4874,"23100","100",MSA,Final MSA,,rock shelter,,"opperman1990msp; opperman1992rrs",Grass
Border Cave,BC,-27.017,31.983,South Africa,Kwazulu-Natal,S,Savanna Biome,1 BS.UP,conventional 14C,plant remains,maize cob,Pta-1728,"90","105",Iron Age,,,rock shelter,,beaumont1978b,
Borchers Shelter,BCH,-30.687,30.377,South Africa,Kwazulu-Natal,S,Indian Ocean Coastal Belt,Layer 3 (lowest part),conventional 14C,bone,Homo sapiens,Pta-3110,"3360","110",LSA,,,rock shelter,,cable1984ets,
Ballito Bay,BAB,-29.52,31.229,South Africa,Kwazulu-Natal,S,Indian Ocean Coastal Belt,Skeleton C,conventional 14C,bone,Homo sapiens,Pta-5794,"5900","110",,,,Human burial,,ribot2010phe,
Sibudu Cave,SIB,-29.5,31.083,South Africa,Kwazulu-Natal,S,Thicket Biome,B/Y,conventional 14C,charcoal,,Pta-8137,"10490","110",LSA,,,rock shelter,,wadley2001lms,"Burnt root; rejected"
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,RF,conventional 14C,,,Pta-6282,"12180","110",LSA,Robberg,,rock shelter,,mitchell1996qlh,
Umhlatuzana,UMH,-29.8,30.75,South Africa,Kwazulu-Natal,S,Savanna Biome,RBSA,conventional 14C,charcoal,,Pta- 4226,"13400","120",LSA,Robberg,,rock shelter,,kaplan1990uss,
Mzinyashana Shelter,MZY,-28.317,30.467,South Africa,Kwazulu-Natal,S,Grassland Biome,Layer 11,conventional 14C,,,Pta-6535,"4170","130",LSA,Wilton,,rock shelter,,mazel1997mse,
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,Level 1,conventional 14C,,,Pta-682,"11870","130",LSA,Robberg,,rock shelter,,davies1975ess,
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,Level 4,conventional 14C,,,Pta-882,"14760","130",LSA,Robberg,,rock shelter,,davies1975ess,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,"162",AMS,charcoal,,OxA-27689,"25330","130",MSA,,,rock shelter,,loftus2015sie,
Shongweni South,SHOS,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,,conventional 14C,plant remains,Cultivated plants,Pta-1948,"940","135",Iron Age,,,rock shelter,,hall1980rrd,
Liphofung,LIP,-28.753,28.496,Lesotho,Butha-Buthe District,S,Grassland Biome,Layer 5,conventional 14C,bone,,Pta-6113,"7230","140",LSA,,,rock shelter,,kaplan2012alh,stratigraphy disturbed at site
Nyonyane,NYO,-27.3,31.9,Swaziland,Hhohho District,S,Grassland Biome,II 25-31 cm,conventional 14C,charcoal,,TX-5634,"8880","140",LSA,,,rock shelter,,barham1989rdn,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,SA,conventional 14C,,,Pta-6057,"9740","140",LSA,Oakhurst,,rock shelter,,mitchell1996qlh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,Layer IX,conventional 14C,,,Pta-884,"13000","140",LSA,Robberg,,rock shelter,,carter1988sml,
Shongweni North,SHON,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,Level 25d,conventional 14C,charcoal,,Pta-4115,"13600","140",LSA,,,rock shelter,,vogel1981prd,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,Layer IX,conventional 14C,,,Q-3172,"13200","150",LSA,Robberg,,rock shelter,,carter1988sml,
Border Cave,BC,-27.017,31.983,South Africa,Kwazulu-Natal,S,Savanna Biome,1BSU,conventional 14C,charcoal,,Pta-721,"13300","150",LSA,,,rock shelter,,vogel1986prd,Undiagnostic
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,BAS,conventional 14C,,,Pta-6060,"15700","150",LSA,Robberg,,rock shelter,,mitchell1996qlh,
Melikane,MEL,-29.95,28.75,Lesotho,Qacha's Nek District,S,Grassland Biome,"5",conventional 14C,charcoal,,Pta-1367,"19700","150",MSA,,,rock shelter,,vogel1986prd,
Melikane,MEL,-29.95,28.75,Lesotho,Qacha's Nek District,S,Grassland Biome,"2",conventional 14C,charcoal,,Pta-1407,"20200","150",LSA,Robberg,,rock shelter,,vogel1986prd,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,RFS,AMS,charcoal,,OxA-32915,"25510","150",LSA,ELSA,,rock shelter,,pargeter2017ssi,
Nyonyane,NYO,-27.3,31.9,Swaziland,Hhohho District,S,Grassland Biome,II 2-16 cm,conventional 14C,charcoal,,TX-5633,"8080","160",LSA,,,rock shelter,,barham1989rdn,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,RFS,AMS,charcoal,,OxA-32914,"25870","160",LSA,ELSA,,rock shelter,,pargeter2017ssi,
Melikane,MEL,-29.95,28.75,Lesotho,Qacha's Nek District,S,Grassland Biome,"5",conventional 14C,charcoal,,Pta-1406,"20000","170",LSA,ELSA,,rock shelter,,vogel1986prd,
Sibudu Cave,SIB,-29.5,31.083,South Africa,Kwazulu-Natal,S,Thicket Biome,BSp2,conventional 14C,bone,,GrA-19670,"28880","170",MSA,,,rock shelter,,wadley2005tsf,"Notched bone. Final MSA; intrusive"
Melikane,MEL,-29.95,28.75,Lesotho,Qacha's Nek District,S,Grassland Biome,"5",AMS,charcoal,,OxA-23028,"20000","190",LSA,ELSA,,rock shelter,,stewart2012afp,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,"1031",AMS,charcoal,,OxA-27694,"28800","190",MSA,Final MSA,,rock shelter,,loftus2015sie,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,"167",AMS,charcoal,,OxA-27691,"29120","190",MSA,Final MSA,,rock shelter,,loftus2015sie,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,"169",AMS,charcoal,,OxA-27692,"29170","190",MSA,Final MSA,,rock shelter,,loftus2015sie,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,BAS,conventional 14C,,,Pta-6281,"19400","200",LSA,Robberg,,rock shelter,,mitchell1996qlh,
Strathalan B,SAB,-30.983,28.383,South Africa,Eastern Cape,S,Grassland Biome,BPL,conventional 14C,plant remains,,Pta-4869,"23200","200",MSA,Final MSA,,rock shelter,,"opperman1990msp; opperman1992rrs",Grass
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,"163",AMS,charcoal,,OxA-27690,"28650","200",MSA,Final MSA,,rock shelter,,loftus2015sie,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,"1030",AMS,charcoal,,OxA-27693,"29200","200",MSA,Final MSA,,rock shelter,,loftus2015sie,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,Layer IX,conventional 14C,,,Pta-918,"19860","220",LSA,Robberg,,rock shelter,,carter1988sml,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,BARF,conventional 14C,,,Pta-6065,"11090","230",LSA,Robberg,,rock shelter,,mitchell1996qlh,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,,conventional 14C,,,Pta-919,"20240","230",LSA,ELSA/transitional,,rock shelter,,carter1974dia,
Sehonghong,SHH,-29.75,28.75,Lesotho,Thaba-Tseka,S,Grassland Biome,MOS,conventional 14C,,,Pta-6059,"20500","230",LSA,ELSA,,rock shelter,,mitchell1994uta,
Strathalan B,SAB,-30.983,28.383,South Africa,Eastern Cape,S,Grassland Biome,BPL,conventional 14C,charcoal,,Pta-4858,"22500","230",MSA,Final MSA,,rock shelter,,"opperman1990msp; opperman1992rrs",
Shongweni North,SHON,-29.85,30.717,South Africa,Kwazulu-Natal,S,Savanna Biome,Level 25b,conventional 14C,charcoal,,Pta-3864,"13800","240",LSA,,,rock shelter,,vogel1981prd,
